Area Code,Difference Between Actual and Target Profit,Date,Inventory,Margin,Market Size,Market,Marketing,Number of Records,Product Line,Product Type,Product,Profit,Sales,State,Target Margin,Target Profit,Target Sales,Total Expenses,Type
262,-49,10/1/2013,1055,94,Small Market,Central,24,1,Beans,Espresso,Caffe Mocha,$71,185,Wisconsin,140,120,250,46,Regular
319,122,10/1/2013,1662,341,Small Market,Central,84,1,Leaves,Herbal Tea,Chamomile,$332,637,Iowa,280,210,480,117,Decaf
515,39,10/1/2013,789,176,Small Market,Central,39,1,Leaves,Herbal Tea,Lemon,$169,318,Iowa,150,130,240,62,Decaf
417,-49,10/1/2013,1698,23,Small Market,Central,26,1,Leaves,Herbal Tea,Lemon,-$39,116,Missouri,20,10,80,49,Decaf
515,111,10/1/2013,1755,239,Small Market,Central,66,1,Leaves,Tea,Darjeeling,$221,509,Iowa,170,110,340,90,Regular
515,142,10/1/2013,1756,312,Small Market,Central,96,1,Leaves,Tea,Earl Grey,$272,604,Iowa,230,130,400,129,Regular
573,-16,10/1/2013,209,31,Small Market,Central,9,1,Leaves,Tea,Earl Grey,-$16,60,Missouri,20,0,30,42,Regular
720,45,11/1/2013,984,117,Major Market,Central,22,1,Beans,Coffee,Decaf Irish Cream,$125,211,Colorado,110,80,190,33,Decaf
847,47,11/1/2013,803,165,Major Market,Central,36,1,Beans,Coffee,Decaf Irish Cream,$157,296,Illinois,160,110,270,59,Decaf
970,-14,11/1/2013,659,114,Major Market,Central,24,1,Beans,Espresso,Decaf Espresso,$86,201,Colorado,150,100,240,56,Decaf
847,-9,11/1/2013,1778,212,Major Market,Central,59,1,Beans,Espresso,Decaf Espresso,$191,451,Illinois,270,200,540,83,Decaf
719,60,11/1/2013,930,172,Major Market,Central,33,1,Beans,Coffee,Amaretto,$190,309,Colorado,170,130,280,44,Regular
815,66,11/1/2013,1150,239,Major Market,Central,57,1,Beans,Coffee,Colombian,$206,439,Illinois,230,140,400,100,Regular
303,1,11/1/2013,589,73,Major Market,Central,14,1,Beans,Espresso,Caffe Mocha,$71,131,Colorado,90,70,150,25,Regular
630,1,11/1/2013,1691,304,Major Market,Central,75,1,Beans,Espresso,Caffe Mocha,$291,567,Illinois,390,290,680,108,Regular
234,-11,11/1/2013,1283,182,Major Market,Central,50,1,Beans,Espresso,Caffe Mocha,$159,387,Ohio,230,170,460,75,Regular
970,59,11/1/2013,1283,182,Major Market,Central,50,1,Leaves,Herbal Tea,Chamomile,$159,387,Colorado,160,100,330,75,Decaf
708,78,11/1/2013,930,172,Major Market,Central,33,1,Leaves,Herbal Tea,Chamomile,$188,309,Illinois,150,110,260,45,Decaf
708,45,11/1/2013,984,117,Major Market,Central,22,1,Leaves,Herbal Tea,Mint,$125,211,Illinois,110,80,180,33,Decaf
614,32,11/1/2013,798,119,Major Market,Central,25,1,Leaves,Tea,Darjeeling,$92,210,Ohio,100,60,160,57,Regular
309,38,11/1/2013,659,114,Major Market,Central,24,1,Leaves,Tea,Earl Grey,$88,201,Illinois,90,50,150,55,Regular
740,62,11/1/2013,666,143,Major Market,Central,31,1,Leaves,Tea,Earl Grey,$132,261,Ohio,120,70,200,54,Regular
970,44,11/1/2013,561,112,Major Market,Central,29,1,Leaves,Tea,Green Tea,$104,213,Colorado,90,60,160,42,Regular
319,-14,11/1/2013,596,13,Small Market,Central,3,1,Beans,Coffee,Decaf Irish Cream,-$4,25,Iowa,20,10,20,16,Decaf
920,16,11/1/2013,557,103,Small Market,Central,25,1,Beans,Coffee,Decaf Irish Cream,$76,192,Wisconsin,100,60,170,52,Decaf
712,2,11/1/2013,848,24,Small Market,Central,4,1,Beans,Coffee,Amaretto,$12,42,Iowa,20,10,30,16,Regular
573,16,11/1/2013,601,102,Small Market,Central,31,1,Beans,Coffee,Colombian,$56,196,Missouri,100,40,180,64,Regular
608,-6,11/1/2013,694,130,Small Market,Central,85,1,Beans,Coffee,Colombian,$24,239,Wisconsin,130,30,220,114,Regular
573,-4,11/1/2013,885,78,Small Market,Central,15,1,Beans,Espresso,Caffe Mocha,$76,141,Missouri,100,80,160,27,Regular
715,-3,11/1/2013,1063,89,Small Market,Central,23,1,Beans,Espresso,Caffe Mocha,$67,175,Wisconsin,110,70,200,44,Regular
641,111,11/1/2013,1691,304,Small Market,Central,75,1,Leaves,Herbal Tea,Chamomile,$291,567,Iowa,280,180,490,108,Decaf
641,59,11/1/2013,803,165,Small Market,Central,36,1,Leaves,Herbal Tea,Lemon,$159,296,Iowa,150,100,250,58,Decaf
563,81,11/1/2013,1778,212,Small Market,Central,59,1,Leaves,Tea,Darjeeling,$191,451,Iowa,180,110,350,83,Regular
641,127,11/1/2013,1784,300,Small Market,Central,93,1,Leaves,Tea,Earl Grey,$257,581,Iowa,250,130,450,127,Regular
720,41,12/1/2013,1003,124,Major Market,Central,24,1,Beans,Coffee,Decaf Irish Cream,$131,224,Colorado,120,90,200,36,Decaf
312,51,12/1/2013,830,185,Major Market,Central,40,1,Beans,Coffee,Decaf Irish Cream,$181,332,Illinois,180,130,300,63,Decaf
720,-10,12/1/2013,677,101,Major Market,Central,22,1,Beans,Espresso,Decaf Espresso,$70,179,Colorado,130,80,210,54,Decaf
773,-7,12/1/2013,1820,251,Major Market,Central,70,1,Beans,Espresso,Decaf Espresso,$233,534,Illinois,320,240,640,94,Decaf
303,69,12/1/2013,959,179,Major Market,Central,34,1,Beans,Coffee,Amaretto,$199,322,Colorado,170,130,290,45,Regular
312,98,12/1/2013,1191,310,Major Market,Central,73,1,Beans,Coffee,Colombian,$288,569,Illinois,300,190,520,116,Regular
970,-11,12/1/2013,601,79,Major Market,Central,15,1,Beans,Espresso,Caffe Mocha,$79,142,Colorado,110,90,170,26,Regular
708,1,12/1/2013,1744,329,Major Market,Central,81,1,Beans,Espresso,Caffe Mocha,$321,614,Illinois,420,320,730,113,Regular
937,-11,12/1/2013,1319,153,Major Market,Central,42,1,Beans,Espresso,Caffe Mocha,$129,326,Ohio,200,140,390,66,Regular
970,49,12/1/2013,1319,153,Major Market,Central,42,1,Leaves,Herbal Tea,Chamomile,$129,326,Colorado,140,80,280,66,Decaf
618,67,12/1/2013,959,179,Major Market,Central,34,1,Leaves,Herbal Tea,Chamomile,$197,322,Illinois,170,130,280,46,Decaf
312,51,12/1/2013,1003,124,Major Market,Central,24,1,Leaves,Herbal Tea,Mint,$131,224,Illinois,110,80,190,36,Decaf
513,37,12/1/2013,817,133,Major Market,Central,29,1,Leaves,Tea,Darjeeling,$107,236,Ohio,110,70,180,61,Regular
513,90,12/1/2013,690,186,Major Market,Central,41,1,Leaves,Tea,Earl Grey,$180,341,Ohio,150,90,260,65,Regular
719,38,12/1/2013,551,104,Major Market,Central,26,1,Leaves,Tea,Green Tea,$98,197,Colorado,90,60,150,38,Regular
712,-11,12/1/2013,594,14,Small Market,Central,3,1,Beans,Coffee,Decaf Irish Cream,-$1,26,Iowa,20,10,20,15,Decaf
414,15,12/1/2013,575,112,Small Market,Central,27,1,Beans,Coffee,Decaf Irish Cream,$85,208,Wisconsin,110,70,190,55,Decaf
573,-1,12/1/2013,619,85,Small Market,Central,25,1,Beans,Coffee,Colombian,$39,163,Missouri,90,40,150,59,Regular
262,0,12/1/2013,716,145,Small Market,Central,95,1,Beans,Coffee,Colombian,$30,266,Wisconsin,140,30,240,125,Regular
573,1,12/1/2013,898,73,Small Market,Central,14,1,Beans,Espresso,Caffe Mocha,$71,131,Missouri,90,70,150,25,Regular
262,-6,12/1/2013,1079,96,Small Market,Central,24,1,Beans,Espresso,Caffe Mocha,$74,188,Wisconsin,120,80,220,46,Regular
515,121,12/1/2013,1744,329,Small Market,Central,81,1,Leaves,Herbal Tea,Chamomile,$321,614,Iowa,300,200,530,113,Decaf
515,63,12/1/2013,830,185,Small Market,Central,40,1,Leaves,Herbal Tea,Lemon,$183,332,Iowa,170,120,290,62,Decaf
641,112,12/1/2013,1820,251,Small Market,Central,70,1,Leaves,Tea,Darjeeling,$232,534,Iowa,200,120,410,95,Regular
563,151,12/1/2013,1838,360,Small Market,Central,111,1,Leaves,Tea,Earl Grey,$321,697,Iowa,300,170,540,144,Regular
816,-14,12/1/2013,218,25,Small Market,Central,7,1,Leaves,Tea,Earl Grey,-$24,48,Missouri,20,-10,30,41,Regular
951,-17,10/1/2012,3654,-24,Major Market,West,50,1,Beans,Coffee,Decaf Irish Cream,-$117,130,California,-30,-100,190,93,Decaf
714,-15,10/1/2012,1662,341,Major Market,West,84,1,Beans,Espresso,Decaf Espresso,$225,598,California,320,240,550,116,Decaf
818,-14,10/1/2012,2555,-13,Major Market,West,39,1,Beans,Coffee,Amaretto,-$74,109,California,-20,-60,150,61,Regular
626,-223,10/1/2012,2548,390,Major Market,West,91,1,Beans,Coffee,Colombian,$247,650,California,580,470,960,143,Regular
562,-11,10/1/2012,1755,239,Major Market,West,66,1,Beans,Espresso,Caffe Latte,$149,478,California,220,160,430,90,Regular
562,-23,10/1/2012,898,173,Major Market,West,113,1,Beans,Espresso,Caffe Mocha,$27,298,California,160,50,270,146,Regular
661,-5,10/1/2012,971,157,Major Market,West,30,1,Leaves,Herbal Tea,Chamomile,$115,265,California,130,120,210,42,Decaf
562,16,10/1/2012,1246,281,Major Market,West,74,1,Leaves,Herbal Tea,Lemon,$186,520,California,220,170,410,95,Decaf
562,54,10/1/2012,915,179,Major Market,West,34,1,Leaves,Tea,Darjeeling,$134,302,California,90,80,140,45,Regular
971,-51,10/1/2012,419,64,Small Market,West,13,1,Beans,Coffee,Decaf Irish Cream,$29,107,Oregon,100,80,150,35,Decaf
435,-86,10/1/2012,593,98,Small Market,West,30,1,Beans,Coffee,Decaf Irish Cream,$34,177,Utah,160,120,260,64,Decaf
425,-83,10/1/2012,683,134,Small Market,West,87,1,Beans,Coffee,Decaf Irish Cream,$17,230,Washington,190,100,330,117,Decaf
503,-19,10/1/2012,1267,161,Small Market,West,45,1,Beans,Espresso,Decaf Espresso,$91,322,Oregon,150,110,290,70,Decaf
253,-32,10/1/2012,1055,94,Small Market,West,24,1,Beans,Espresso,Decaf Espresso,$48,174,Washington,90,80,150,46,Decaf
971,-55,10/1/2012,503,71,Small Market,West,46,1,Beans,Coffee,Amaretto,-$5,122,Oregon,100,50,170,76,Regular
435,-54,10/1/2012,1053,77,Small Market,West,20,1,Beans,Coffee,Amaretto,$36,142,Utah,110,90,200,41,Regular
971,-69,10/1/2012,463,84,Small Market,West,19,1,Beans,Coffee,Colombian,$21,144,Oregon,130,90,210,63,Regular
435,-58,10/1/2012,375,64,Small Market,West,15,1,Beans,Coffee,Colombian,$22,111,Utah,100,80,150,42,Regular
206,-54,10/1/2012,438,99,Small Market,West,21,1,Beans,Coffee,Colombian,$56,167,Washington,140,110,230,43,Regular
206,-10,10/1/2012,573,29,Small Market,West,7,1,Beans,Espresso,Caffe Latte,$10,51,Washington,20,20,30,19,Regular
702,-6,10/1/2012,846,31,Small Market,West,5,1,Beans,Espresso,Caffe Mocha,$14,52,Nevada,20,20,30,17,Regular
801,-23,10/1/2012,564,133,Small Market,West,33,1,Beans,Espresso,Caffe Mocha,$87,236,Utah,130,110,210,46,Regular
775,-34,10/1/2012,898,173,Small Market,West,113,1,Leaves,Herbal Tea,Chamomile,$26,298,Nevada,150,60,240,147,Decaf
206,-15,10/1/2012,1119,188,Small Market,West,41,1,Leaves,Herbal Tea,Chamomile,$115,313,Washington,160,130,250,73,Decaf
702,0,10/1/2012,1132,213,Small Market,West,50,1,Leaves,Herbal Tea,Lemon,$120,367,Nevada,170,120,290,93,Decaf
971,-17,10/1/2012,572,115,Small Market,West,29,1,Leaves,Herbal Tea,Lemon,$73,205,Oregon,100,90,160,42,Decaf
702,-16,10/1/2012,789,176,Small Market,West,39,1,Leaves,Herbal Tea,Mint,$114,298,Nevada,150,130,240,62,Decaf
435,-27,10/1/2012,1698,23,Small Market,West,26,1,Leaves,Herbal Tea,Mint,-$27,109,Utah,20,0,80,50,Decaf
702,94,10/1/2012,1662,341,Small Market,West,84,1,Leaves,Tea,Darjeeling,$224,598,Nevada,180,130,290,117,Regular
541,-4,10/1/2012,480,32,Small Market,West,5,1,Leaves,Tea,Darjeeling,$16,53,Oregon,20,20,20,16,Regular
775,69,10/1/2012,1755,239,Small Market,West,66,1,Leaves,Tea,Earl Grey,$149,478,Nevada,120,80,230,90,Regular
702,-193,10/1/2012,7058,-255,Small Market,West,96,1,Leaves,Tea,Green Tea,-$363,21,Nevada,-110,-170,0,129,Regular
435,-22,10/1/2012,209,31,Small Market,West,9,1,Leaves,Tea,Green Tea,-$12,56,Utah,20,10,20,43,Regular
909,3,11/1/2012,3909,-27,Major Market,West,57,1,Beans,Coffee,Decaf Irish Cream,-$127,146,California,-30,-130,170,100,Decaf
707,7,11/1/2012,1691,304,Major Market,West,75,1,Beans,Espresso,Decaf Espresso,$197,532,California,290,190,510,107,Decaf
619,-6,11/1/2012,2758,3,Major Market,West,36,1,Beans,Coffee,Amaretto,-$56,116,California,0,-50,130,59,Regular
951,-75,11/1/2012,2580,374,Major Market,West,87,1,Beans,Coffee,Colombian,$235,623,California,450,310,740,139,Regular
559,-11,11/1/2012,1778,212,Major Market,West,59,1,Beans,Espresso,Caffe Latte,$129,423,California,210,140,410,83,Regular
818,-14,11/1/2012,912,168,Major Market,West,109,1,Beans,Espresso,Caffe Mocha,$26,289,California,170,40,280,142,Regular
213,4,11/1/2012,984,117,Major Market,West,22,1,Leaves,Herbal Tea,Chamomile,$84,198,California,110,80,180,33,Decaf
213,14,11/1/2012,1272,265,Major Market,West,69,1,Leaves,Herbal Tea,Lemon,$174,490,California,240,160,450,91,Decaf
213,18,11/1/2012,930,172,Major Market,West,33,1,Leaves,Tea,Darjeeling,$128,290,California,130,110,210,44,Regular
801,-22,11/1/2012,601,102,Small Market,West,31,1,Beans,Coffee,Decaf Irish Cream,$38,184,Utah,120,60,210,64,Decaf
253,-24,11/1/2012,694,130,Small Market,West,85,1,Beans,Coffee,Decaf Irish Cream,$16,224,Washington,150,40,260,114,Decaf
503,-12,11/1/2012,1283,182,Small Market,West,50,1,Beans,Espresso,Decaf Espresso,$108,363,Oregon,180,120,350,74,Decaf
801,-11,11/1/2012,1060,81,Small Market,West,21,1,Beans,Coffee,Amaretto,$39,150,Utah,90,50,170,42,Regular
971,-26,11/1/2012,470,75,Small Market,West,17,1,Beans,Coffee,Colombian,$14,128,Oregon,90,40,150,61,Regular
425,-20,11/1/2012,446,93,Small Market,West,20,1,Beans,Coffee,Colombian,$50,156,Washington,110,70,180,43,Regular
775,-1,11/1/2012,848,24,Small Market,West,4,1,Beans,Espresso,Caffe Mocha,$9,39,Nevada,20,10,30,15,Regular
435,-5,11/1/2012,552,130,Small Market,West,33,1,Beans,Espresso,Caffe Mocha,$85,231,Utah,130,90,220,45,Regular
775,6,11/1/2012,912,168,Small Market,West,109,1,Leaves,Herbal Tea,Chamomile,$26,289,Nevada,150,20,260,142,Decaf
206,2,11/1/2012,1134,195,Small Market,West,42,1,Leaves,Herbal Tea,Chamomile,$122,325,Washington,180,120,300,73,Decaf
702,8,11/1/2012,1150,239,Small Market,West,57,1,Leaves,Herbal Tea,Lemon,$138,412,Nevada,220,130,380,101,Decaf
971,0,11/1/2012,561,112,Small Market,West,29,1,Leaves,Herbal Tea,Lemon,$70,200,Oregon,100,70,180,42,Decaf
702,7,11/1/2012,803,165,Small Market,West,36,1,Leaves,Herbal Tea,Mint,$107,278,Nevada,150,100,250,58,Decaf
702,56,11/1/2012,1691,304,Small Market,West,75,1,Leaves,Tea,Darjeeling,$196,532,Nevada,220,140,380,108,Regular
702,48,11/1/2012,1778,212,Small Market,West,59,1,Leaves,Tea,Earl Grey,$128,423,Nevada,150,80,300,84,Regular
971,12,11/1/2012,798,119,Small Market,West,25,1,Leaves,Tea,Earl Grey,$62,197,Oregon,90,50,140,57,Regular
702,-60,11/1/2012,7653,-245,Small Market,West,93,1,Leaves,Tea,Green Tea,-$340,32,Nevada,-180,-280,0,127,Regular
971,19,11/1/2012,666,143,Small Market,West,31,1,Leaves,Tea,Green Tea,$89,245,Oregon,100,70,170,54,Regular
714,1,12/1/2012,4216,-32,Major Market,West,73,1,Beans,Coffee,Decaf Irish Cream,-$149,192,California,-40,-150,220,117,Decaf
209,6,12/1/2012,1744,329,Major Market,West,81,1,Beans,Espresso,Decaf Espresso,$216,576,California,310,210,550,113,Decaf
951,2,12/1/2012,2947,-25,Major Market,West,40,1,Beans,Coffee,Amaretto,-$88,102,California,-30,-90,120,63,Regular
707,-79,12/1/2012,2642,420,Major Market,West,97,1,Beans,Coffee,Colombian,$271,699,California,500,350,830,149,Regular
916,-3,12/1/2012,1820,251,Major Market,West,70,1,Beans,Espresso,Caffe Latte,$157,501,California,240,160,480,94,Regular
530,-9,12/1/2012,940,187,Major Market,West,122,1,Beans,Espresso,Caffe Mocha,$31,322,California,180,40,310,156,Regular
626,9,12/1/2012,1003,124,Major Market,West,24,1,Leaves,Herbal Tea,Chamomile,$89,210,California,110,80,190,35,Decaf
415,18,12/1/2012,1321,284,Major Market,West,74,1,Leaves,Herbal Tea,Lemon,$188,525,California,260,170,480,96,Decaf
916,24,12/1/2012,959,179,Major Market,West,34,1,Leaves,Tea,Darjeeling,$134,302,California,130,110,220,45,Regular
435,-24,12/1/2012,619,85,Small Market,West,25,1,Beans,Coffee,Decaf Irish Cream,$26,153,Utah,100,50,180,59,Decaf
509,-30,12/1/2012,716,145,Small Market,West,95,1,Beans,Coffee,Decaf Irish Cream,$20,250,Washington,170,50,290,125,Decaf
971,7,12/1/2012,1319,153,Small Market,West,42,1,Beans,Espresso,Decaf Espresso,$87,306,Oregon,140,80,290,66,Decaf
253,-9,12/1/2012,1079,96,Small Market,West,24,1,Beans,Espresso,Decaf Espresso,$51,176,Washington,100,60,170,45,Decaf
435,-14,12/1/2012,1075,76,Small Market,West,19,1,Beans,Coffee,Amaretto,$36,139,Utah,90,50,160,40,Regular
253,-22,12/1/2012,461,104,Small Market,West,23,1,Beans,Coffee,Colombian,$58,176,Washington,120,80,200,46,Regular
775,0,12/1/2012,851,25,Small Market,West,4,1,Beans,Espresso,Caffe Mocha,$10,41,Nevada,20,10,30,15,Regular
435,7,12/1/2012,540,120,Small Market,West,31,1,Beans,Espresso,Caffe Mocha,$77,214,Utah,110,70,200,43,Regular
702,2,12/1/2012,940,187,Small Market,West,122,1,Leaves,Herbal Tea,Chamomile,$32,322,Nevada,170,30,290,155,Decaf
509,-5,12/1/2012,1166,174,Small Market,West,37,1,Leaves,Herbal Tea,Chamomile,$105,289,Washington,160,110,260,69,Decaf
775,24,12/1/2012,1191,310,Small Market,West,73,1,Leaves,Herbal Tea,Lemon,$194,534,Nevada,280,170,490,116,Decaf
541,-4,12/1/2012,551,104,Small Market,West,26,1,Leaves,Herbal Tea,Lemon,$66,185,Oregon,100,70,170,38,Decaf
775,2,12/1/2012,830,185,Small Market,West,40,1,Leaves,Herbal Tea,Mint,$122,312,Nevada,170,120,290,63,Decaf
702,65,12/1/2012,1744,329,Small Market,West,81,1,Leaves,Tea,Darjeeling,$215,576,Nevada,240,150,420,114,Regular
702,57,12/1/2012,1820,251,Small Market,West,70,1,Leaves,Tea,Earl Grey,$157,501,Nevada,180,100,360,94,Regular
971,13,12/1/2012,817,133,Small Market,West,29,1,Leaves,Tea,Earl Grey,$73,221,Oregon,100,60,160,60,Regular
775,-88,12/1/2012,8252,-294,Small Market,West,111,1,Leaves,Tea,Green Tea,-$408,31,Nevada,-210,-320,0,145,Regular
503,21,12/1/2012,690,186,Small Market,West,41,1,Leaves,Tea,Green Tea,$121,320,Oregon,140,100,230,65,Regular
435,-15,12/1/2012,218,25,Small Market,West,7,1,Leaves,Tea,Green Tea,-$15,45,Utah,20,0,30,40,Regular
650,-74,10/1/2013,3654,-24,Major Market,West,50,1,Beans,Coffee,Decaf Irish Cream,-$174,139,California,-30,-100,190,93,Decaf
415,94,10/1/2013,1662,341,Major Market,West,84,1,Beans,Espresso,Decaf Espresso,$334,637,California,320,240,550,116,Decaf
909,-50,10/1/2013,2555,-13,Major Market,West,39,1,Beans,Coffee,Amaretto,-$110,116,California,-20,-60,150,61,Regular
818,-103,10/1/2013,2548,390,Major Market,West,91,1,Beans,Coffee,Colombian,$367,693,California,580,470,960,143,Regular
714,61,10/1/2013,1755,239,Major Market,West,66,1,Beans,Espresso,Caffe Latte,$221,509,California,220,160,430,90,Regular
805,-10,10/1/2013,898,173,Major Market,West,113,1,Beans,Espresso,Caffe Mocha,$40,318,California,160,50,270,146,Regular
925,51,10/1/2013,971,157,Major Market,West,30,1,Leaves,Herbal Tea,Chamomile,$171,282,California,130,120,210,42,Decaf
951,106,10/1/2013,1246,281,Major Market,West,74,1,Leaves,Herbal Tea,Lemon,$276,554,California,220,170,410,95,Decaf
831,119,10/1/2013,915,179,Major Market,West,34,1,Leaves,Tea,Darjeeling,$199,322,California,90,80,140,45,Regular
971,-37,10/1/2013,419,64,Small Market,West,13,1,Beans,Coffee,Decaf Irish Cream,$43,114,Oregon,100,80,150,35,Decaf
435,-70,10/1/2013,593,98,Small Market,West,30,1,Beans,Coffee,Decaf Irish Cream,$50,189,Utah,160,120,260,64,Decaf
206,-75,10/1/2013,683,134,Small Market,West,87,1,Beans,Coffee,Decaf Irish Cream,$25,245,Washington,190,100,330,117,Decaf
503,25,10/1/2013,1267,161,Small Market,West,45,1,Beans,Espresso,Decaf Espresso,$135,343,Oregon,150,110,290,70,Decaf
360,-9,10/1/2013,1055,94,Small Market,West,24,1,Beans,Espresso,Decaf Espresso,$71,185,Washington,90,80,150,46,Decaf
503,-57,10/1/2013,503,71,Small Market,West,46,1,Beans,Coffee,Amaretto,-$7,130,Oregon,100,50,170,76,Regular
435,-37,10/1/2013,1053,77,Small Market,West,20,1,Beans,Coffee,Amaretto,$53,151,Utah,110,90,200,41,Regular
503,-59,10/1/2013,463,84,Small Market,West,19,1,Beans,Coffee,Colombian,$31,153,Oregon,130,90,210,63,Regular
435,-47,10/1/2013,375,64,Small Market,West,15,1,Beans,Coffee,Colombian,$33,118,Utah,100,80,150,42,Regular
360,-27,10/1/2013,438,99,Small Market,West,21,1,Beans,Coffee,Colombian,$83,178,Washington,140,110,230,43,Regular
206,-5,10/1/2013,573,29,Small Market,West,7,1,Beans,Espresso,Caffe Latte,$15,54,Washington,20,20,30,19,Regular
775,1,10/1/2013,846,31,Small Market,West,5,1,Beans,Espresso,Caffe Mocha,$21,55,Nevada,20,20,30,17,Regular
435,19,10/1/2013,564,133,Small Market,West,33,1,Beans,Espresso,Caffe Mocha,$129,251,Utah,130,110,210,46,Regular
702,-21,10/1/2013,898,173,Small Market,West,113,1,Leaves,Herbal Tea,Chamomile,$39,318,Nevada,150,60,240,147,Decaf
360,41,10/1/2013,1119,188,Small Market,West,41,1,Leaves,Herbal Tea,Chamomile,$171,334,Washington,160,130,250,73,Decaf
775,58,10/1/2013,1132,213,Small Market,West,50,1,Leaves,Herbal Tea,Lemon,$178,391,Nevada,170,120,290,93,Decaf
541,18,10/1/2013,572,115,Small Market,West,29,1,Leaves,Herbal Tea,Lemon,$108,218,Oregon,100,90,160,42,Decaf
775,39,10/1/2013,789,176,Small Market,West,39,1,Leaves,Herbal Tea,Mint,$169,318,Nevada,150,130,240,62,Decaf
435,-40,10/1/2013,1698,23,Small Market,West,26,1,Leaves,Herbal Tea,Mint,-$40,116,Utah,20,0,80,50,Decaf
775,202,10/1/2013,1662,341,Small Market,West,84,1,Leaves,Tea,Darjeeling,$332,637,Nevada,180,130,290,117,Regular
971,4,10/1/2013,480,32,Small Market,West,5,1,Leaves,Tea,Darjeeling,$24,56,Oregon,20,20,20,16,Regular
775,141,10/1/2013,1755,239,Small Market,West,66,1,Leaves,Tea,Earl Grey,$221,509,Nevada,120,80,230,90,Regular
702,-369,10/1/2013,7058,-255,Small Market,West,96,1,Leaves,Tea,Green Tea,-$539,22,Nevada,-110,-170,0,129,Regular
435,-28,10/1/2013,209,31,Small Market,West,9,1,Leaves,Tea,Green Tea,-$18,60,Utah,20,10,20,43,Regular
626,-58,11/1/2013,3909,-27,Major Market,West,57,1,Beans,Coffee,Decaf Irish Cream,-$188,156,California,-30,-130,170,100,Decaf
213,102,11/1/2013,1691,304,Major Market,West,75,1,Beans,Espresso,Decaf Espresso,$292,567,California,290,190,510,107,Decaf
916,-33,11/1/2013,2758,3,Major Market,West,36,1,Beans,Coffee,Amaretto,-$83,124,California,0,-50,130,59,Regular
213,39,11/1/2013,2580,374,Major Market,West,87,1,Beans,Coffee,Colombian,$349,664,California,450,310,740,139,Regular
951,51,11/1/2013,1778,212,Major Market,West,59,1,Beans,Espresso,Caffe Latte,$191,451,California,210,140,410,83,Regular
916,-1,11/1/2013,912,168,Major Market,West,109,1,Beans,Espresso,Caffe Mocha,$39,308,California,170,40,280,142,Regular
760,45,11/1/2013,984,117,Major Market,West,22,1,Leaves,Herbal Tea,Chamomile,$125,211,California,110,80,180,33,Decaf
510,98,11/1/2013,1272,265,Major Market,West,69,1,Leaves,Herbal Tea,Lemon,$258,522,California,240,160,450,91,Decaf
805,80,11/1/2013,930,172,Major Market,West,33,1,Leaves,Tea,Darjeeling,$190,309,California,130,110,210,44,Regular
435,-4,11/1/2013,601,102,Small Market,West,31,1,Beans,Coffee,Decaf Irish Cream,$56,196,Utah,120,60,210,64,Decaf
509,-16,11/1/2013,694,130,Small Market,West,85,1,Beans,Coffee,Decaf Irish Cream,$24,239,Washington,150,40,260,114,Decaf
971,40,11/1/2013,1283,182,Small Market,West,50,1,Beans,Espresso,Decaf Espresso,$160,387,Oregon,180,120,350,74,Decaf
435,8,11/1/2013,1060,81,Small Market,West,21,1,Beans,Coffee,Amaretto,$58,160,Utah,90,50,170,42,Regular
541,-19,11/1/2013,470,75,Small Market,West,17,1,Beans,Coffee,Colombian,$21,136,Oregon,90,40,150,61,Regular
253,4,11/1/2013,446,93,Small Market,West,20,1,Beans,Coffee,Colombian,$74,166,Washington,110,70,180,43,Regular
775,3,11/1/2013,848,24,Small Market,West,4,1,Beans,Espresso,Caffe Mocha,$13,42,Nevada,20,10,30,15,Regular
801,36,11/1/2013,552,130,Small Market,West,33,1,Beans,Espresso,Caffe Mocha,$126,246,Utah,130,90,220,45,Regular
702,19,11/1/2013,912,168,Small Market,West,109,1,Leaves,Herbal Tea,Chamomile,$39,308,Nevada,150,20,260,142,Decaf
206,61,11/1/2013,1134,195,Small Market,West,42,1,Leaves,Herbal Tea,Chamomile,$181,346,Washington,180,120,300,73,Decaf
702,75,11/1/2013,1150,239,Small Market,West,57,1,Leaves,Herbal Tea,Lemon,$205,439,Nevada,220,130,380,101,Decaf
541,34,11/1/2013,561,112,Small Market,West,29,1,Leaves,Herbal Tea,Lemon,$104,213,Oregon,100,70,180,42,Decaf
775,59,11/1/2013,803,165,Small Market,West,36,1,Leaves,Herbal Tea,Mint,$159,296,Nevada,150,100,250,58,Decaf
775,151,11/1/2013,1691,304,Small Market,West,75,1,Leaves,Tea,Darjeeling,$291,567,Nevada,220,140,380,108,Regular
702,110,11/1/2013,1778,212,Small Market,West,59,1,Leaves,Tea,Earl Grey,$190,451,Nevada,150,80,300,84,Regular
503,42,11/1/2013,798,119,Small Market,West,25,1,Leaves,Tea,Earl Grey,$92,210,Oregon,90,50,140,57,Regular
775,-225,11/1/2013,7653,-245,Small Market,West,93,1,Leaves,Tea,Green Tea,-$505,34,Nevada,-180,-280,0,127,Regular
971,62,11/1/2013,666,143,Small Market,West,31,1,Leaves,Tea,Green Tea,$132,261,Oregon,100,70,170,54,Regular
951,-71,12/1/2013,4216,-32,Major Market,West,73,1,Beans,Coffee,Decaf Irish Cream,-$221,205,California,-40,-150,220,117,Decaf
